ITEM_NO,NUMBER_INT,ZZ_PP,ZZ_ZJXH,ZZ_DZ,ZZ_GCZX,ZZ_GCBH,ZZ_CZYQ,CATEGORY_ID,QUANTITY,UNIT,DELIV_DATE,ZZ_EXTWG,ZZ_EWBEZ
1724,1724,42071,795,32553,133,403,3,525,42305,3058,26017,32529,32529
1529,1529,42071,795,32553,37167,403,3,525,42305,3058,26017,32529,32529
1356,1356,42071,795,32553,20,1318,21,525,42305,3058,26017,32529,32529
1184,1184,42071,795,32553,37167,410,21,525,42305,3058,26017,32529,32529
1077,1077,42071,795,32553,5,305,21,525,42305,3058,26017,32529,32529
994,994,42071,795,32553,15,217,21,525,42305,3058,26017,32529,32529
908,908,42071,795,32553,37167,1318,21,525,42305,3058,26017,32529,32529
4155,4155,42071,57,32553,37,37,21,28,42305,19723,26017,32529,32529
2932,2932,42071,57,32553,37167,79,42265,111,42305,19723,26017,32529,32529
2373,2373,42071,57,32553,9,343,21,111,42305,19723,26017,32529,32529
1724,1724,42071,57,32553,20,86,21,111,42305,19723,26017,32529,32529
4155,4155,42071,57,32553,14,1,21,28,42305,19723,26017,32529,32529
2932,2932,42071,57,32553,190,35202,3,111,42305,19723,26017,32529,32529
2373,2373,42071,57,32553,23,529,21,111,42305,19723,26017,32529,32529
1724,1724,42071,57,32553,30,41,42265,111,42305,19723,26017,32529,32529
439,439,42071,3158,32553,213,79,21,98,42305,19723,26017,32529,32529
416,416,42071,23,32553,8,1318,21,98,42305,8960,26017,32529,32529
396,396,42071,26183,32553,37167,2,21,98,42305,8960,26017,32529,32529
379,379,42071,14,32553,1,19,3,98,42305,8960,26017,32529,32529
368,368,42071,3158,32553,37167,26,42265,98,42305,8960,26017,32529,32529
355,355,42071,3158,32553,37167,7,21,98,42305,8960,26017,32529,32529
339,339,42071,61,32553,30,1,21,98,42305,8960,26017,32529,32529
323,323,42071,162,32553,37167,1,21,98,42305,8960,26017,32529,32529
312,312,42071,33,32553,213,529,21,98,42305,8960,26017,32529,32529
290,290,42071,327,32553,30,35202,21,98,42305,8960,26017,32529,32529
287,287,42071,79,32553,37167,529,21,98,42305,8960,26017,32529,32529
273,273,4,215,32553,81,3,21,98,42305,8960,26017,32529,32529
261,261,42071,269,32553,37167,41,21,98,42305,8960,26017,32529,32529
250,250,42071,53,32553,37167,35202,21,98,42305,8960,26017,32529,32529
231,231,42071,3158,32553,3,343,42265,98,42305,8960,26017,32529,32529
215,215,42071,8,32553,16,86,21,98,42305,8960,26017,32529,32529
212,212,42071,28,32553,36,35202,42265,98,42305,8960,26017,32529,32529
207,207,42071,23,32553,11,410,42265,98,42305,8960,26017,32529,32529
197,197,42071,3158,32553,133,1,3,98,42305,8960,26017,32529,32529
4155,4155,42071,389,32553,37167,1318,21,160,42305,8960,26017,32529,32529
2932,2932,42071,70,32553,37,1,42265,160,42305,8960,26017,32529,32529
2373,2373,42071,26183,32553,6,26,21,160,42305,8960,26017,32529,32529
2010,2010,42071,8,32553,213,1318,21,160,42305,8960,26017,32529,32529
1724,1724,42071,3158,32553,64,76,42265,160,42305,8960,26017,32529,32529
4155,4155,42071,26183,32553,37167,35202,21,61,42305,19723,26017,32529,32529
2932,2932,42071,53,32553,37167,1318,42265,61,42305,19723,26017,32529,32529
4155,4155,42071,3158,32553,37167,16,42265,10,42305,8960,26017,32529,32529
2932,2932,42071,795,32553,28,305,21,10,42305,8960,26017,32529,32529
2373,2373,42071,3158,32553,23,1,42265,10,42305,8960,26017,32529,32529
2010,2010,42071,80,32553,6,32,3,10,42305,8960,26017,32529,32529
1724,1724,42071,17,32553,9,1318,42265,10,42305,8960,26017,32529,32529
4155,4155,42071,3158,32553,34,2,3,10,42305,8960,26017,32529,32529
2932,2932,42071,3158,32553,3,18,42265,10,42305,8960,26017,32529,32529
2373,2373,42071,69,32553,2,104,3,10,42305,8960,26017,32529,32529
2010,2010,42071,194,32553,37167,6,21,10,42305,8960,26017,32529,32529
1724,1724,42071,162,32553,37167,1318,42265,10,42305,8960,26017,32529,32529
4155,4155,42071,229,32553,37167,6,21,154,42305,8960,26017,32529,32529
2932,2932,42071,194,32553,133,529,21,154,42305,8960,26017,32529,32529
4155,4155,42071,20,32553,11,37,42265,154,42305,3058,26017,32529,32529
2932,2932,42071,81,32553,4,1,21,154,42305,8960,26017,32529,32529
2373,2373,42071,1,32553,37167,1,21,154,42305,8960,26017,32529,32529
2010,2010,42071,795,32553,30,35202,21,154,42305,3058,26017,32529,32529
4155,4155,42071,26183,32553,37167,1318,21,28,42305,8960,26017,32529,32529
2932,2932,42071,69,32553,6,1318,21,160,42305,19723,26017,32529,32529
2373,2373,42071,6,32553,11,403,21,28,42305,8960,26017,32529,32529
2010,2010,42071,4,32553,6,35202,42265,160,42305,19723,26017,32529,32529
1724,1724,42071,3158,32553,81,104,3,160,42305,8960,26017,32529,32529
1529,1529,42071,215,32553,23,79,42265,160,42305,19723,26017,32529,32529
1356,1356,42071,195,32553,101,410,21,160,42305,19723,26017,32529,32529
1184,1184,42071,7,32553,12,86,21,160,42305,19723,26017,32529,32529
1077,1077,42071,32,32553,9,529,21,28,42305,8960,26017,32529,32529
994,994,42071,92,32553,8,335,42265,160,42305,19723,26017,32529,32529
4155,4155,42071,2,32553,11,529,21,6,42305,2068,26017,32529,32529
2932,2932,42071,5,32553,44,343,3,6,42305,19723,26017,32529,32529
2373,2373,42071,2,32553,213,403,21,6,42305,19723,26017,32529,32529
2010,2010,42071,5,32553,37167,35202,42265,6,42305,19723,26017,32529,32529
4155,4155,42071,133,32553,190,335,21,217,42305,19723,26017,32529,32529
4155,4155,42071,22,32553,11,529,21,88,42305,19723,26017,32529,32529
2932,2932,42071,22,32553,22,343,42265,88,42305,19723,26017,32529,32529
2373,2373,42071,22,32553,12,104,42265,88,42305,19723,26017,32529,32529
2010,2010,42071,22,32553,37167,335,42265,88,42305,19723,26017,32529,32529
1724,1724,42071,22,32553,37167,86,21,88,42305,2068,26017,32529,32529
1529,1529,42071,22,32553,1,35202,21,88,42305,2068,26017,32529,32529
1356,1356,42071,22,32553,37167,2,21,88,42305,19723,26017,32529,32529
1184,1184,42071,22,32553,28,403,21,88,42305,19723,26017,32529,32529
4155,4155,42071,30,32553,4,73,21,88,42305,8960,26017,32529,32529
2932,2932,42071,30,32553,21,305,21,88,42305,19723,26017,32529,32529
2373,2373,42071,194,32553,74,1318,21,88,42305,2068,26017,32529,32529
2010,2010,42071,3158,32553,133,335,21,88,42305,19723,26017,32529,32529
1724,1724,42071,22,32553,1,529,21,88,42305,19723,26017,32529,32529
1529,1529,42071,3158,32553,23,46,21,88,42305,2068,26017,32529,32529
4155,4155,42071,29,32553,9,76,21,48,42305,2068,26017,32529,32529
2932,2932,42071,29,32553,74,335,21,48,42305,2068,26017,32529,32529
2373,2373,42071,3,32553,213,1,21,450,42305,19723,26017,32529,32529
2010,2010,42071,3,32553,16,32,21,450,42305,19723,26017,32529,32529
1724,1724,42071,79,32553,37167,529,21,450,42305,19723,26017,32529,32529
4155,4155,42071,31,32553,44,529,21,135,42305,19723,26017,32529,32529
4155,4155,42071,11,9752,32,71,42265,3598,42305,8960,3136,9776,9776
2932,2932,42071,26183,9752,32,71,21,3598,42305,8960,3136,9776,9776
2373,2373,42071,471,9752,18,396,3,3598,42305,8960,3136,9776,9776
2010,2010,4,34,9752,8,396,42265,3598,42305,8960,3136,9776,9776
4155,4155,42071,57,32553,37167,529,21,28,42305,19723,26017,32529,32529
2932,2932,42071,57,32553,3,1318,42265,111,42305,19723,26017,32529,32529
2373,2373,42071,57,32553,14,2,21,111,42305,19723,26017,32529,32529
1724,1724,42071,57,32553,37167,18,21,111,42305,19723,26017,32529,32529
4155,4155,3,7,32553,37167,403,21,66,42305,19723,26017,32529,32529
2932,2932,42071,7,32553,22,403,21,66,42305,19723,26017,32529,32529
2373,2373,42071,53,32553,37167,34,42265,66,42305,19723,26017,32529,32529
2010,2010,42071,7,32553,133,343,42265,66,42305,19723,26017,32529,32529
1724,1724,42071,7,32553,4,1318,21,66,42305,19723,26017,32529,32529
1529,1529,42071,7,32553,34,1318,21,66,42305,19723,26017,32529,32529
1356,1356,42071,7,32553,213,3,21,66,42305,19723,26017,32529,32529
1184,1184,42071,7,32553,37167,1318,42265,66,42305,19723,26017,32529,32529
4155,4155,42071,2,32553,8,1318,3,363,42305,19723,26017,32529,32529
2932,2932,42071,4,32553,37167,410,21,363,42305,19723,26017,32529,32529
2373,2373,42071,2,32553,1,1318,42265,363,42305,19723,26017,32529,32529
2010,2010,42071,35,32553,37167,34,21,363,42305,19723,26017,32529,32529
1724,1724,42071,4,32553,32,1318,42265,363,42305,19723,26017,32529,32529
1529,1529,42071,3158,32553,37167,1318,42265,363,42305,19723,26017,32529,32529
1184,1184,42071,3,32553,213,529,42265,363,42305,19723,26017,32529,32529
2373,2373,42071,3158,32553,133,217,3,61,42305,19723,26017,32529,32529
2010,2010,3,3,32553,37167,217,21,61,42305,19723,26017,32529,32529
4155,4155,42071,3158,32553,37167,86,21,22,42305,8960,26017,32529,32529
2932,2932,42071,3158,32553,78,5,21,22,42305,3058,26017,32529,32529
2373,2373,42071,53,32553,10,1318,21,22,42305,8960,26017,32529,32529
2010,2010,42071,43,32553,37167,410,21,22,42305,8960,26017,32529,32529
1724,1724,42071,195,32553,16,79,21,22,42305,8960,26017,32529,32529
1529,1529,42071,79,32553,7,529,42265,22,42305,8960,26017,32529,32529
1356,1356,42071,61,32553,4,2,42265,22,42305,8960,26017,32529,32529
1184,1184,42071,37,32553,37167,529,42265,22,42305,19723,26017,32529,32529
1077,1077,42071,120,32553,11,41,21,1,42305,8960,26017,32529,32529
994,994,42071,17,32553,37167,403,42265,22,42305,8960,26017,32529,32529
908,908,42071,118,32553,37167,35202,21,22,42305,8960,26017,32529,32529
843,843,42071,795,32553,37167,2,21,22,42305,8960,26017,32529,32529
764,764,42071,109,32553,37167,305,42265,22,42305,8960,26017,32529,32529
715,715,42071,3,32553,37167,1,21,22,42305,8960,26017,32529,32529
658,658,42071,34,32553,64,410,21,22,42305,8960,26017,32529,32529
616,616,42071,795,32553,37167,410,21,22,42305,8960,26017,32529,32529
575,575,42071,19,32553,44,305,21,22,42305,8960,26017,32529,32529
529,529,42071,69,32553,213,1,42265,22,42305,8960,26017,32529,32529
503,503,42071,119,32553,213,1318,3,22,42305,3058,26017,32529,32529
484,484,42071,3158,32553,213,1318,3,22,42305,8960,26017,32529,32529
462,462,42071,50,32553,27,1318,21,22,42305,8960,26017,32529,32529
439,439,42071,118,32553,6,305,42265,22,42305,8960,26017,32529,32529
416,416,42071,194,32553,37167,78,21,22,42305,8960,26017,32529,32529
4155,4155,42071,4,32553,37167,1,21,378,42305,3058,26017,32529,32529
658,658,42071,47,32553,44,335,42265,21,42305,2068,26017,32529,32529
616,616,42071,7,32553,16,403,21,21,42305,925,26017,32529,32529
575,575,42071,45,32553,1,305,21,21,42305,2068,26017,32529,32529
4155,4155,2,31,32553,16,529,21,450,42305,2068,26017,32529,32529
2932,2932,42071,81,32553,22,35202,21,88,42305,19723,26017,32529,32529
2373,2373,42071,16,32553,44,410,42265,90,42305,19723,26017,32529,32529
2010,2010,42071,795,32553,133,26,21,450,42305,686,26017,32529,32529
1724,1724,42071,795,32553,30,41,3,450,42305,686,26017,32529,32529
1529,1529,42071,2,32553,1,35202,21,450,42305,686,26017,32529,32529
1356,1356,42071,795,32553,37167,403,21,450,42305,686,26017,32529,32529
1184,1184,42071,795,32553,12,343,21,450,42305,686,26017,32529,32529
1077,1077,42071,2,32553,37167,35202,42265,450,42305,686,26017,32529,32529
994,994,42071,795,32553,37167,32,42265,450,42305,686,26017,32529,32529
908,908,42071,795,32553,6,1,21,450,42305,686,26017,32529,32529
843,843,42071,795,32553,9,35202,42265,450,42305,686,26017,32529,32529
764,764,42071,795,32553,101,529,42265,450,42305,686,26017,32529,32529
715,715,42071,14,32553,37167,1318,21,450,42305,19723,26017,32529,32529
658,658,42071,16,32553,37167,343,42265,450,42305,19723,26017,32529,32529
616,616,42071,118,32553,5,7,21,450,42305,686,26017,32529,32529
575,575,42071,795,32553,37167,529,42265,450,42305,686,26017,32529,32529
529,529,42071,14,32553,37167,343,42265,90,42305,19723,26017,32529,32529
503,503,42071,16,32553,30,403,21,90,42305,19723,26017,32529,32529
484,484,42071,14,32553,37167,70,42265,97,42305,19723,26017,32529,32529
462,462,42071,3158,32553,37167,73,21,450,42305,686,26017,32529,32529
439,439,42071,795,32553,11,305,42265,450,42305,686,26017,32529,32529
764,764,42071,194,32553,22,1,3,193,42305,19723,26017,32529,32529
715,715,42071,194,32553,21,32,21,193,42305,19723,26017,32529,32529
658,658,42071,194,32553,38,1318,21,193,42305,19723,26017,32529,32529
616,616,42071,194,32553,7,1318,21,193,42305,19723,26017,32529,32529
575,575,42071,194,32553,64,35202,42265,193,42305,19723,26017,32529,32529
529,529,42071,194,32553,37167,305,21,193,42305,19723,26017,32529,32529
503,503,42071,194,32553,17,343,21,193,42305,19723,26017,32529,32529
484,484,42071,194,32553,25,1,42265,193,42305,19723,26017,32529,32529
462,462,42071,194,32553,23,410,21,193,42305,19723,26017,32529,32529
439,439,42071,194,32553,37167,1318,21,193,42305,19723,26017,32529,32529
416,416,42071,194,32553,133,403,21,193,42305,19723,26017,32529,32529
396,396,42071,194,32553,12,32,21,193,42305,19723,26017,32529,32529
379,379,42071,194,32553,37167,335,21,193,42305,19723,26017,32529,32529
368,368,42071,194,32553,8,1,42265,193,42305,19723,26017,32529,32529
355,355,42071,194,32553,37167,46,21,193,42305,360,26017,32529,32529
339,339,42071,194,32553,37167,403,21,193,42305,19723,26017,32529,32529
323,323,42071,194,32553,40,1318,42265,193,42305,19723,26017,32529,32529
312,312,42071,194,32553,37167,35202,21,193,42305,19723,26017,32529,32529
290,290,42071,194,32553,37167,305,21,193,42305,19723,26017,32529,32529
287,287,42071,194,32553,3,1318,21,193,42305,19723,26017,32529,32529
273,273,42071,194,32553,37167,41,42265,193,42305,19723,26017,32529,32529
261,261,42071,194,32553,37,86,21,193,42305,19723,26017,32529,32529
250,250,42071,194,32553,9,217,21,193,42305,19723,26017,32529,32529
231,231,42071,194,32553,213,1318,21,193,42305,19723,26017,32529,32529
2373,2373,42071,16,32553,133,305,3,450,42305,686,26017,32529,32529
2010,2010,42071,92,32553,37167,1,3,450,42305,2068,26017,32529,32529
4155,4155,42071,17,32553,64,86,42265,450,42305,2068,26017,32529,32529
4155,4155,42071,3,32553,78,104,42265,7,42305,19723,26017,32529,32529
2932,2932,42071,3158,32553,213,1318,42265,450,42305,19723,26017,32529,32529
2373,2373,3,29,32553,38,343,21,48,42305,19723,26017,32529,32529
2010,2010,42071,1,32553,2,1,42265,450,42305,19723,26017,32529,32529
1724,1724,42071,11,32553,38,1,21,13,42305,19723,26017,32529,32529
1529,1529,42071,11,32553,37167,5,21,13,42305,19723,26017,32529,32529
1356,1356,42071,29,32553,37167,2,42265,48,42305,19723,26017,32529,32529
1184,1184,42071,35,32553,28,1318,3,166,42305,19723,26017,32529,32529
1077,1077,42071,1,32553,37167,335,21,163,42305,2068,26017,32529,32529
994,994,42071,3,32553,74,74,21,7,42305,19723,26017,32529,32529
908,908,42071,57,32553,133,35202,21,20,42305,19723,26017,32529,32529
843,843,42071,2,32553,13,1318,42265,450,42305,19723,26017,32529,32529
764,764,4,1,32553,20,41,42265,20,42305,19723,26017,32529,32529
715,715,42071,5,32553,37167,35202,42265,83,42305,2068,26017,32529,32529
658,658,42071,3,32553,27,217,21,7,42305,19723,26017,32529,32529
616,616,42071,34,32553,133,335,21,217,42305,19723,26017,32529,32529
575,575,42071,1,32553,37167,1318,42265,1,42305,19723,26017,32529,32529
529,529,42071,2,32553,37167,35202,42265,450,42305,19723,26017,32529,32529
503,503,42071,34,32553,5,74,21,217,42305,19723,26017,32529,32529
484,484,42071,11,32553,14,1318,21,13,42305,19723,26017,32529,32529
4155,4155,42071,471,32553,37167,1318,42265,450,42305,19723,26017,32529,32529
4155,4155,42071,8,32553,36,305,21,54,42305,2068,26017,32529,32529
2932,2932,42071,15,32553,213,305,42265,57,42305,19723,26017,32529,32529
2373,2373,42071,15,32553,23,1318,3,57,42305,2068,26017,32529,32529
2010,2010,2,15,32553,213,410,21,57,42305,19723,26017,32529,32529
1724,1724,42071,15,32553,37167,41,21,57,42305,19723,26017,32529,32529
1529,1529,42071,15,32553,37167,335,21,57,42305,19723,26017,32529,32529
1356,1356,42071,15,32553,9,403,42265,57,42305,19723,26017,32529,32529
1184,1184,42071,15,32553,37167,27,42265,57,42305,686,26017,32529,32529
4155,4155,42071,79,32553,37167,1,42265,36,42305,19723,26017,32529,32529
2932,2932,42071,11,32553,190,335,21,36,42305,19723,26017,32529,32529
2373,2373,42071,11,32553,37,2,42265,36,42305,19723,26017,32529,32529
2010,2010,42071,5,32553,16,403,21,36,42305,19723,26017,32529,32529
1724,1724,42071,11,32553,11,32,3,36,42305,19723,26017,32529,32529
1529,1529,42071,1,32553,213,410,21,36,42305,19723,26017,32529,32529
1356,1356,42071,5,32553,64,2,21,36,42305,19723,26017,32529,32529
4155,4155,42071,109,32553,1,1,42265,152,42305,19723,26017,32529,32529
2932,2932,42071,109,32553,16,335,42265,152,42305,19723,26017,32529,32529
2373,2373,42071,109,32553,9,335,42265,152,42305,19723,26017,32529,32529
4155,4155,2,64,32553,37167,35202,42265,243,42305,19723,26017,32529,32529
2932,2932,42071,64,32553,6,1,42265,243,42305,19723,26017,32529,32529
2373,2373,42071,50,32553,37167,76,21,99,42305,19723,26017,32529,32529
2010,2010,42071,64,32553,81,410,42265,243,42305,19723,26017,32529,32529
1724,1724,42071,64,32553,190,73,42265,243,42305,19723,26017,32529,32529
4155,4155,42071,38,32553,5,1318,21,57,42305,686,26017,32529,32529
416,416,42071,31,32553,101,1318,42265,450,42305,19723,26017,32529,32529
396,396,42071,17,32553,37167,19,42265,450,42305,19723,26017,32529,32529
379,379,42071,3,32553,6,35202,42265,450,42305,686,26017,32529,32529
368,368,42071,16,32553,37167,78,42265,450,42305,686,26017,32529,32529
355,355,42071,2,32553,1,410,42265,90,42305,686,26017,32529,32529
339,339,42071,31,32553,30,35202,42265,450,42305,19723,26017,32529,32529
323,323,42071,795,32553,38,71,21,90,42305,686,26017,32529,32529
312,312,42071,3158,32553,14,305,42265,450,42305,686,26017,32529,32529
290,290,42071,795,32553,1,343,42265,450,42305,686,26017,32529,32529
287,287,42071,795,32553,37167,410,42265,450,42305,686,26017,32529,32529
273,273,42071,795,32553,37167,35202,42265,450,42305,686,26017,32529,32529
261,261,3,795,32553,9,1318,21,450,42305,686,26017,32529,32529
250,250,42071,795,32553,14,32,21,450,42305,686,26017,32529,32529
231,231,42071,244,32553,3,76,21,90,42305,686,26017,32529,32529
215,215,42071,795,32553,3,335,21,90,42305,686,26017,32529,32529
212,212,42071,14,32553,9,1318,21,97,42305,19723,26017,32529,32529
207,207,42071,71,32553,37167,71,21,450,42305,19723,26017,32529,32529
197,197,42071,3158,32553,190,1,21,450,42305,19723,26017,32529,32529
191,191,42071,795,32553,64,1318,42265,90,42305,686,26017,32529,32529
186,186,42071,31,32553,14,1,42265,450,42305,686,26017,32529,32529
4155,4155,42071,150,32553,37167,335,42265,450,42305,19723,26017,32529,32529
2932,2932,42071,6,32553,37167,1318,21,450,42305,19723,26017,32529,32529
2373,2373,42071,6,32553,3,35202,3,450,42305,19723,26017,32529,32529
2010,2010,42071,7,32553,21,1318,21,450,42305,19723,26017,32529,32529
4155,4155,42071,10,32553,2,76,21,18,42305,19723,26017,32529,32529
215,215,42071,194,32553,37167,1,42265,193,42305,19723,26017,32529,32529
212,212,42071,194,32553,37167,1,21,193,42305,19723,26017,32529,32529
207,207,42071,194,32553,37167,1318,42265,193,42305,19723,26017,32529,32529
197,197,42071,194,32553,37167,35202,42265,193,42305,19723,26017,32529,32529
191,191,42071,194,32553,4,1318,21,193,42305,19723,26017,32529,32529
186,186,42071,194,32553,14,35202,21,193,42305,19723,26017,32529,32529
180,180,42071,194,32553,23,35202,42265,193,42305,19723,26017,32529,32529
176,176,42071,194,32553,14,30,21,193,42305,19723,26017,32529,32529
174,174,42071,194,32553,4,1,21,193,42305,19723,26017,32529,32529
163,163,42071,194,32553,1,5,21,193,42305,19723,26017,32529,32529
154,154,42071,194,32553,3,217,21,193,42305,19723,26017,32529,32529
151,151,42071,194,32553,4,1318,3,193,42305,19723,26017,32529,32529
146,146,42071,194,32553,213,71,42265,193,42305,19723,26017,32529,32529
141,141,42071,194,32553,190,1,21,193,42305,19723,26017,32529,32529
134,134,4,194,32553,24,1318,21,193,42305,19723,26017,32529,32529
131,131,42071,194,32553,37167,410,21,193,42305,19723,26017,32529,32529
128,128,42071,194,32553,213,410,42265,193,42305,2068,26017,32529,32529
126,126,42071,194,32553,8,410,21,193,42305,19723,26017,32529,32529
124,124,42071,194,32553,37167,410,21,193,42305,19723,26017,32529,32529
122,122,42071,194,32553,213,70,21,193,42305,19723,26017,32529,32529
4155,4155,42071,194,32553,2,1,21,193,42305,19723,26017,32529,32529
2932,2932,42071,194,32553,190,32,42265,193,42305,360,26017,32529,32529
2373,2373,42071,194,32553,7,27,21,193,42305,19723,26017,32529,32529
2010,2010,42071,194,32553,11,30,21,193,42305,19723,26017,32529,32529
2932,2932,42071,8,32553,133,35202,21,54,42305,2068,26017,32529,32529
4155,4155,42071,795,32553,14,46,42265,450,42305,19723,26017,32529,32529
2932,2932,42071,795,32553,37167,1318,42265,450,42305,19723,26017,32529,32529
